contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry,T,spot,mid,iv,delta,gamma,vega,theta
META260116P00240000,2025-12-09 14:37:26+00:00,240.0,0.02,0.0,0.02,0.0,0.0,1.0,328.0,1.140629296875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,1.140629296875,,,,
META260116P00250000,2025-12-23 17:11:13+00:00,250.0,0.01,0.0,0.02,-0.02,-66.66667,100.0,1072.0,1.09375453125,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.01,1.09375453125,,,,
META260116P00260000,2025-12-23 16:46:46+00:00,260.0,0.02,0.0,0.02,0.01,100.0,4.0,563.0,1.0625046875000002,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,1.0625046875000002,,,,
META260116P00270000,2025-12-02 16:51:01+00:00,270.0,0.02,0.0,0.11,0.0,0.0,16.0,704.0,1.16016044921875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,1.16016044921875,,,,
META260116P00280000,2025-12-23 17:12:17+00:00,280.0,0.01,0.0,0.01,-0.01,-50.0,43.0,474.0,0.937500625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.01,0.937500625,,,,
META260116P00290000,2025-12-23 17:54:52+00:00,290.0,0.01,0.0,0.04,-0.01,-33.333336,5.0,314.0,0.98437515625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.01,0.98437515625,,,,
META260116P00300000,2025-12-23 17:54:31+00:00,300.0,0.01,0.01,0.1,-0.07,-87.5,18.0,2215.0,1.0312548437500002,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.055,1.0312548437500002,,,,
META260116P00310000,2025-12-22 16:23:41+00:00,310.0,0.03,0.0,0.05,0.0,0.0,4.0,800.0,0.929688203125,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.03,0.929688203125,,,,
META260116P00320000,2025-12-15 18:12:25+00:00,320.0,0.01,0.0,0.41,0.0,0.0,1.0,2508.0,1.083988955078125,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.01,1.083988955078125,,,,
META260116P00330000,2025-12-22 16:23:41+00:00,330.0,0.06,0.01,0.1,0.0,0.0,8.0,1473.0,0.914063359375,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.055,0.914063359375,,,,
META260116P00340000,2025-12-19 16:16:11+00:00,340.0,0.02,0.0,0.11,0.0,0.0,103.0,1004.0,0.87695435546875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,0.87695435546875,,,,
META260116P00350000,2025-12-23 15:51:59+00:00,350.0,0.05,0.01,0.1,0.020000001,66.66668,1.0,2127.0,0.84179845703125,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.055,0.84179845703125,,,,
META260116P00360000,2025-12-23 15:45:32+00:00,360.0,0.02,0.01,0.11,-0.01,-33.333336,11.0,1059.0,0.8125018749999999,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.06,0.8125018749999999,,,,
META260116P00370000,2025-12-16 16:02:34+00:00,370.0,0.03,0.0,0.03,0.0,0.0,1.0,493.0,0.6953155468750001,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.03,0.6953155468750001,,,,
META260116P00375000,2025-12-12 15:25:46+00:00,375.0,0.03,0.0,0.03,0.0,0.0,9.0,11.0,0.6796907031250001,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.03,0.6796907031250001,,,,
META260116P00380000,2025-12-22 20:57:41+00:00,380.0,0.02,0.0,0.03,0.0,0.0,29.0,945.0,0.6640658593750002,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,0.6640658593750002,,,,
META260116P00385000,2025-12-22 16:23:41+00:00,385.0,0.03,0.01,0.03,0.0,0.0,6.0,304.0,0.6640658593750002,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,0.6640658593750002,,,,
META260116P00390000,2025-12-22 20:56:07+00:00,390.0,0.02,0.01,0.03,0.0,0.0,32.0,657.0,0.648441015625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,0.648441015625,,,,
META260116P00395000,2025-12-22 19:21:12+00:00,395.0,0.02,0.01,0.03,0.0,0.0,1.0,442.0,0.632816171875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.02,0.632816171875,,,,
META260116P00400000,2025-12-22 18:34:11+00:00,400.0,0.02,0.02,0.04,0.0,0.0,12.0,5475.0,0.64062859375,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.03,0.64062859375,,,,
META260116P00405000,2025-12-22 20:49:58+00:00,405.0,0.04,0.01,0.04,0.0,0.0,10.0,448.0,0.6171913281250001,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.025,0.6171913281250001,,,,
META260116P00410000,2025-12-19 17:57:51+00:00,410.0,0.05,0.02,0.04,0.0,0.0,58.0,400.0,0.6132851171875001,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.03,0.6132851171875001,,,,
META260116P00415000,2025-12-19 18:40:30+00:00,415.0,0.04,0.02,0.04,0.0,0.0,12.0,307.0,0.5976602734375001,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.03,0.5976602734375001,,,,
META260116P00420000,2025-12-22 20:06:03+00:00,420.0,0.05,0.02,0.05,0.0,0.0,2.0,1043.0,0.5898478515625001,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.035,0.5898478515625001,,,,
META260116P00425000,2025-12-19 15:26:45+00:00,425.0,0.04,0.02,0.05,0.0,0.0,5.0,759.0,0.57812921875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.035,0.57812921875,,,,
META260116P00430000,2025-12-22 15:37:19+00:00,430.0,0.07,0.03,0.05,0.0,0.0,10.0,596.0,0.570316796875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.04,0.570316796875,,,,
META260116P00435000,2025-12-19 20:38:57+00:00,435.0,0.08,0.03,0.06,0.0,0.0,180.0,531.0,0.5625043750000001,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.045,0.5625043750000001,,,,
META260116P00440000,2025-12-22 16:00:42+00:00,440.0,0.06,0.04,0.06,0.0,0.0,2.0,1157.0,0.55273884765625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.05,0.55273884765625,,,,
META260116P00445000,2025-12-22 20:42:58+00:00,445.0,0.09,0.05,0.07,0.0,0.0,4.0,978.0,0.5488326367187502,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.060000000000000005,0.5488326367187502,,,,
META260116P00450000,2025-12-22 20:01:31+00:00,450.0,0.06,0.05,0.07,-0.02,-25.0,18.0,2683.0,0.53320779296875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.060000000000000005,0.53320779296875,,,,
META260116P00455000,2025-12-19 20:46:48+00:00,455.0,0.09,0.05,0.08,0.0,0.0,10.0,56.0,0.523442265625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.065,0.523442265625,,,,
META260116P00460000,2025-12-22 19:56:00+00:00,460.0,0.1,0.06,0.08,0.0,0.0,3.0,1591.0,0.5136767382812499,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.07,0.5136767382812499,,,,
META260116P00465000,2025-12-16 20:42:52+00:00,465.0,0.11,0.06,0.09,0.0,0.0,6.0,55.0,0.5039112109375,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.075,0.5039112109375,,,,
META260116P00470000,2025-12-22 15:36:18+00:00,470.0,0.12,0.07,0.09,0.0,0.0,10.0,1554.0,0.499028447265625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.08,0.499028447265625,,,,
META260116P00475000,2025-12-22 15:04:14+00:00,475.0,0.09,0.07,0.1,-0.019999996,-18.181814,1.0,696.0,0.49023947265625006,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.085,0.49023947265625006,,,,
META260116P00480000,2025-12-22 18:57:22+00:00,480.0,0.09,0.08,0.1,-0.03999999,-30.769224,1.0,2906.0,0.476567734375,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.09,0.476567734375,,,,
META260116P00485000,2025-12-19 19:32:15+00:00,485.0,0.13,0.09,0.11,0.0,0.0,21.0,281.0,0.467778759765625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.1,0.467778759765625,,,,
META260116P00490000,2025-12-22 17:49:55+00:00,490.0,0.15,0.1,0.12,0.0,0.0,53.0,1690.0,0.4580132324218751,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.11,0.4580132324218751,,,,
META260116P00495000,2025-12-23 17:33:49+00:00,495.0,0.11,0.1,0.13,-0.030000001,-21.428572,40.0,1109.0,0.44824770507812495,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.115,0.44824770507812495,,,,
META260116P00500000,2025-12-23 15:03:34+00:00,500.0,0.14,0.11,0.13,-0.019999996,-12.499997,7.0,10428.0,0.43457596679687505,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.12,0.43457596679687505,,,,
META260116P00505000,2025-12-23 17:48:21+00:00,505.0,0.11,0.12,0.14,-0.07000001,-38.888893,1.0,1281.0,0.4243221630859375,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.13,0.4243221630859375,,,,
META260116P00510000,2025-12-22 20:14:35+00:00,510.0,0.2,0.12,0.15,0.0,0.0,37.0,2279.0,0.414068359375,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.135,0.414068359375,,,,
META260116P00515000,2025-12-23 17:48:21+00:00,515.0,0.14,0.13,0.16,-0.06999999,-33.33333,1.0,1693.0,0.40332627929687503,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.14500000000000002,0.40332627929687503,,,,
META260116P00520000,2025-12-23 17:23:35+00:00,520.0,0.16,0.15,0.16,-0.08,-33.333336,11.0,1988.0,0.389654541015625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.155,0.389654541015625,,,,
META260116P00525000,2025-12-23 18:03:51+00:00,525.0,0.16,0.16,0.19,-0.08,-33.333336,16.0,1205.0,0.3842835009765625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.175,0.3842835009765625,,,,
META260116P00530000,2025-12-23 16:25:18+00:00,530.0,0.18,0.18,0.2,-0.059999987,-24.999994,7.0,4439.0,0.37256486816406253,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.19,0.37256486816406253,,,,
META260116P00535000,2025-12-23 17:48:57+00:00,535.0,0.19,0.19,0.22,-0.099999994,-34.482758,18.0,657.0,0.3632876171875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.20500000000000002,0.3632876171875,,,,
META260116P00540000,2025-12-23 14:40:27+00:00,540.0,0.23,0.21,0.24,-0.08,-25.806452,5.0,3090.0,0.3537662280273437,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.22499999999999998,0.3537662280273437,,,,
META260116P00545000,2025-12-23 17:55:25+00:00,545.0,0.24,0.24,0.27,-0.14,-35.897438,88.0,534.0,0.3454655297851562,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.255,0.3454655297851562,,,,
META260116P00550000,2025-12-23 17:55:25+00:00,550.0,0.29,0.27,0.3,-0.099999994,-25.641024,75.0,7296.0,0.3364324169921875,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.28500000000000003,0.3364324169921875,,,,
META260116P00555000,2025-12-23 17:53:37+00:00,555.0,0.32,0.31,0.34,-0.15,-31.914896,1.0,1787.0,0.3283758569335937,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.325,0.3283758569335937,,,,
META260116P00560000,2025-12-23 17:53:37+00:00,560.0,0.37,0.35,0.38,-0.13999999,-27.450977,20.0,2957.0,0.3193427441406249,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.365,0.3193427441406249,,,,
META260116P00565000,2025-12-23 17:45:43+00:00,565.0,0.42,0.41,0.44,-0.19000003,-31.147543,15.0,1114.0,0.3122627368164062,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.425,0.3122627368164062,,,,
META260116P00570000,2025-12-23 17:04:18+00:00,570.0,0.47,0.48,0.51,-0.20000002,-29.850748,40.0,2598.0,0.30493859130859374,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.495,0.30493859130859374,,,,
META260116P00575000,2025-12-23 17:54:51+00:00,575.0,0.58,0.56,0.6,-0.25,-30.120483,27.0,3826.0,0.29834686035156244,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.5800000000000001,0.29834686035156244,,,,
META260116P00580000,2025-12-23 18:03:07+00:00,580.0,0.68,0.67,0.68,-0.26,-27.95699,99.0,4023.0,0.2898020239257812,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.675,0.2898020239257812,,,,
META260116P00585000,2025-12-23 18:03:08+00:00,585.0,0.81,0.8,0.83,-0.32999998,-28.947369,74.0,3611.0,0.28504132934570303,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.815,0.28504132934570303,,,,
META260116P00590000,2025-12-23 16:58:24+00:00,590.0,0.93,0.96,0.99,-0.40000004,-30.07519,49.0,4787.0,0.2790599438476562,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,0.975,0.2790599438476562,,,,
META260116P00595000,2025-12-23 18:04:21+00:00,595.0,1.19,1.16,1.19,-0.63,-34.615383,72.0,2594.0,0.2735668347167969,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,1.1749999999999998,0.2735668347167969,,,,
META260116P00600000,2025-12-23 18:02:12+00:00,600.0,1.41,1.4,1.44,-0.51,-26.5625,337.0,15219.0,0.2685009674072265,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,1.42,0.2685009674072265,,,,
META260116P00605000,2025-12-23 18:02:12+00:00,605.0,1.72,1.72,1.77,-0.6199999,-26.495722,52.0,2546.0,0.2645947564697265,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,1.745,0.2645947564697265,,,,
META260116P00610000,2025-12-23 17:51:24+00:00,610.0,2.13,2.09,2.14,-0.6799998,-24.199284,453.0,4779.0,0.25977302734375,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,2.115,0.25977302734375,,,,
META260116P00615000,2025-12-23 17:56:58+00:00,615.0,2.58,2.55,2.6,-0.8200002,-24.117651,169.0,1618.0,0.255439574584961,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,2.575,0.255439574584961,,,,
META260116P00620000,2025-12-23 18:01:15+00:00,620.0,3.1,3.05,3.2,-1.0100002,-24.574215,339.0,6792.0,0.25238784729003905,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,3.125,0.25238784729003905,,,,
META260116P00625000,2025-12-23 17:53:02+00:00,625.0,3.85,3.75,3.9,-1.0900002,-22.06478,316.0,2295.0,0.249030947265625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,3.825,0.249030947265625,,,,
META260116P00630000,2025-12-23 18:03:22+00:00,630.0,4.65,4.6,4.75,-1.3199997,-22.110548,522.0,6840.0,0.2461012890625,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,4.675,0.2461012890625,,,,
META260116P00635000,2025-12-23 17:53:49+00:00,635.0,5.62,5.6,5.75,-1.3600001,-19.484243,71.0,2682.0,0.24314111358642576,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,5.675,0.24314111358642576,,,,
META260116P00640000,2025-12-23 18:05:39+00:00,640.0,6.8,6.8,6.9,-1.5,-17.964071,358.0,8928.0,0.23987576538085933,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,6.85,0.23987576538085933,,,,
META260116P00645000,2025-12-23 17:56:59+00:00,645.0,8.15,8.05,8.25,-1.7200003,-17.426548,178.0,1815.0,0.23691558990478517,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,8.15,0.23691558990478517,,,,
META260116P00650000,2025-12-23 18:04:21+00:00,650.0,9.8,9.65,9.8,-1.6499996,-14.410478,240.0,12247.0,0.23389437988281248,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,9.725000000000001,0.23389437988281248,,,,
META260116P00655000,2025-12-23 18:04:05+00:00,655.0,11.6,11.5,11.65,-1.75,-13.108614,132.0,1188.0,0.23212437805175778,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,11.575,0.23212437805175778,,,,
META260116P00660000,2025-12-23 18:02:21+00:00,660.0,13.57,13.55,13.75,-1.9800005,-12.733122,150.0,6159.0,0.23050696258544923,False,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,13.65,0.23050696258544923,,,,
META260116P00665000,2025-12-23 18:04:05+00:00,665.0,15.95,15.85,16.1,-2.0999994,-11.634346,237.0,5490.0,0.2289810989379883,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,15.975000000000001,0.2289810989379883,,,,
META260116P00670000,2025-12-23 17:53:19+00:00,670.0,18.39,18.45,18.65,-2.3100014,-11.159427,110.0,3223.0,0.2267533380126953,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,18.549999999999997,0.2267533380126953,,,,
META260116P00675000,2025-12-23 16:47:44+00:00,675.0,21.65,21.15,21.45,-2.1499996,-9.033612,28.0,1016.0,0.2244645425415039,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,21.299999999999997,0.2244645425415039,,,,
META260116P00680000,2025-12-23 17:52:39+00:00,680.0,24.5,24.3,24.6,-2.5499992,-9.426985,90.0,3959.0,0.22376264526367184,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,24.450000000000003,0.22376264526367184,,,,
META260116P00685000,2025-12-23 16:59:46+00:00,685.0,27.45,27.7,28.0,-2.8499985,-9.405936,24.0,542.0,0.22330488616943356,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,27.85,0.22330488616943356,,,,
META260116P00690000,2025-12-23 16:42:55+00:00,690.0,31.1,31.2,31.4,-1.3999996,-4.3076916,6.0,2114.0,0.2190629852294922,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,31.299999999999997,0.2190629852294922,,,,
META260116P00695000,2025-12-23 16:42:55+00:00,695.0,34.88,35.1,35.5,-5.0200005,-12.581454,2.0,539.0,0.22361005889892577,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,35.3,0.22361005889892577,,,,
META260116P00700000,2025-12-23 17:48:58+00:00,700.0,38.99,39.15,39.55,-3.1099968,-7.3871665,15.0,5757.0,0.22428143890380853,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,39.349999999999994,0.22428143890380853,,,,
META260116P00705000,2025-12-23 17:26:48+00:00,705.0,43.17,42.65,43.75,-5.550003,-11.391631,1.0,543.0,0.22486126708984372,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,43.2,0.22486126708984372,,,,
META260116P00710000,2025-12-23 15:50:46+00:00,710.0,48.35,47.35,48.95,-3.130001,-6.0800333,2.0,1646.0,0.24683370361328127,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,48.150000000000006,0.24683370361328127,,,,
META260116P00715000,2025-12-22 18:04:31+00:00,715.0,56.13,51.5,53.1,0.0,0.0,3.0,739.0,0.24195093994140626,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,52.3,0.24195093994140626,,,,
META260116P00720000,2025-12-23 17:53:45+00:00,720.0,56.83,56.1,57.75,-2.4199982,-4.084385,60.0,1784.0,0.24762715270996094,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,56.925,0.24762715270996094,,,,
META260116P00725000,2025-12-22 17:11:02+00:00,725.0,67.86,60.75,62.5,0.0,0.0,1.0,603.0,0.25476819458007816,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,61.625,0.25476819458007816,,,,
META260116P00730000,2025-12-23 17:53:45+00:00,730.0,66.48,65.4,67.65,-6.1800003,-8.505367,3.0,1710.0,0.27417718017578124,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,66.525,0.27417718017578124,,,,
META260116P00735000,2025-12-22 17:09:32+00:00,735.0,77.33,70.05,72.5,0.0,0.0,4.0,411.0,0.2834544311523437,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,71.275,0.2834544311523437,,,,
META260116P00740000,2025-12-22 17:09:32+00:00,740.0,82.26,75.05,77.0,0.0,0.0,5.0,542.0,0.2784495983886719,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,76.025,0.2784495983886719,,,,
META260116P00745000,2025-12-18 20:31:21+00:00,745.0,80.8,79.85,81.95,0.0,0.0,30.0,7379.0,0.289496851196289,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,80.9,0.289496851196289,,,,
META260116P00750000,2025-12-23 16:35:44+00:00,750.0,85.5,85.5,86.75,-2.5,-2.840909,1.0,987.0,0.2933420275878905,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,86.125,0.2933420275878905,,,,
META260116P00755000,2025-12-19 20:59:30+00:00,755.0,94.95,88.9,92.85,0.0,0.0,1.0,85.0,0.3506534661865234,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,90.875,0.3506534661865234,,,,
META260116P00760000,2025-12-16 14:31:29+00:00,760.0,113.7,93.9,98.1,0.0,0.0,1.0,168.0,0.3728700408935547,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,96.0,0.3728700408935547,,,,
META260116P00765000,2025-12-22 20:53:10+00:00,765.0,103.77,99.65,102.45,0.0,0.0,1261.0,197.0,0.36157864990234373,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,101.05000000000001,0.36157864990234373,,,,
META260116P00770000,2025-12-22 20:53:10+00:00,770.0,108.72,103.9,108.1,0.0,0.0,532.0,35.0,0.39929799926757814,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,106.0,0.39929799926757814,,,,
META260116P00775000,2025-12-22 20:53:10+00:00,775.0,113.81,108.9,113.1,0.0,0.0,655.0,46.0,0.41223732299804683,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,111.0,0.41223732299804683,,,,
META260116P00780000,2025-12-22 20:53:10+00:00,780.0,118.85,113.9,118.05,0.0,0.0,1145.0,58.0,0.42310147216796873,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,115.975,0.42310147216796873,,,,
META260116P00785000,2025-12-22 20:53:10+00:00,785.0,123.81,118.9,123.05,0.0,0.0,382.0,19.0,0.4356135540771484,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,120.975,0.4356135540771484,,,,
META260116P00790000,2025-12-22 20:53:10+00:00,790.0,128.85,123.9,128.05,0.0,0.0,187.0,13.0,0.4480035668945312,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,125.97500000000001,0.4480035668945312,,,,
META260116P00795000,2025-12-22 20:53:10+00:00,795.0,133.8,128.9,133.05,0.0,0.0,365.0,18.0,0.4602104760742188,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,130.97500000000002,0.4602104760742188,,,,
META260116P00800000,2025-12-22 20:53:10+00:00,800.0,138.75,134.05,137.9,0.0,0.0,2145.0,104.0,0.4661308270263672,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,135.97500000000002,0.4661308270263672,,,,
META260116P00805000,2025-12-22 20:10:09+00:00,805.0,144.95,138.9,143.05,0.0,0.0,7.0,1.0,0.4841970526123047,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,140.97500000000002,0.4841970526123047,,,,
META260116P00810000,2025-12-18 20:49:30+00:00,810.0,143.5,143.9,148.0,0.0,0.0,1.0,0.0,0.4939015454101563,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,145.95,0.4939015454101563,,,,
META260116P00815000,2025-11-03 15:59:29+00:00,815.0,164.62,148.9,153.05,0.0,0.0,1.0,0.0,0.5076343182373046,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,150.97500000000002,0.5076343182373046,,,,
META260116P00820000,2025-11-26 16:41:11+00:00,820.0,183.2,153.9,158.05,0.0,0.0,7.0,0.0,0.5191698474121094,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,155.97500000000002,0.5191698474121094,,,,
META260116P00825000,2025-11-13 20:52:41+00:00,825.0,214.35,158.95,163.05,0.0,0.0,250.0,0.0,0.5305222729492188,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,161.0,0.5305222729492188,,,,
META260116P00830000,2025-11-13 20:52:41+00:00,830.0,220.25,163.95,168.05,0.0,0.0,330.0,0.0,0.5417526293945314,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,166.0,0.5417526293945314,,,,
META260116P00835000,2025-11-12 20:43:50+00:00,835.0,224.93,168.95,173.05,0.0,0.0,80.0,0.0,0.5528609167480469,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,171.0,0.5528609167480469,,,,
META260116P00840000,2025-11-12 20:43:50+00:00,840.0,229.5,173.95,178.05,0.0,0.0,80.0,0.0,0.5639081695556643,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,176.0,0.5639081695556643,,,,
META260116P00845000,2025-11-13 20:52:41+00:00,845.0,240.55,178.9,183.05,0.0,0.0,70.0,0.0,0.5748333532714844,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,180.97500000000002,0.5748333532714844,,,,
META260116P00850000,2025-11-13 20:52:41+00:00,850.0,245.4,184.1,187.9,0.0,0.0,230.0,0.0,0.5784954260253907,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,186.0,0.5784954260253907,,,,
META260116P00855000,2025-10-23 14:17:04+00:00,855.0,123.85,215.35,222.25,0.0,0.0,,0.0,1.2043496813964842,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,218.8,1.2043496813964842,,,,
META260116P00860000,2025-10-30 19:48:16+00:00,860.0,195.3,209.65,216.4,0.0,0.0,38.0,0.0,1.0152637127685546,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,213.025,1.0152637127685546,,,,
META260116P00865000,2025-11-14 14:34:42+00:00,865.0,269.0,198.9,203.05,0.0,0.0,2.0,0.0,0.617313397216797,True,REGULAR,USD,put,2026-01-16,0.06362917423084728,664.6799926757812,200.97500000000002,0.617313397216797,,,,
