contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiry,T,spot,mid,iv,delta,gamma,vega,theta
SPY251229C00645000,2025-12-22 15:38:40+00:00,645.0,39.4,41.15,43.58,0.0,0.0,8.0,4,0.32080757324218745,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,42.364999999999995,0.32080757324218745,,,,
SPY251229C00650000,2025-12-22 17:41:56+00:00,650.0,35.23,36.15,38.56,0.0,0.0,15.0,26,0.28919167846679683,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,37.355000000000004,0.28919167846679683,,,,
SPY251229C00651000,2025-12-23 17:31:12+00:00,651.0,36.54,35.15,37.72,10.160002,38.514034,1.0,1,0.2941965112304687,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,36.435,0.2941965112304687,,,,
SPY251229C00653000,2025-12-22 15:57:53+00:00,653.0,31.42,33.15,35.72,0.0,0.0,4.0,0,0.28174546386718746,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,34.435,0.28174546386718746,,,,
SPY251229C00654000,2025-12-18 21:08:49+00:00,654.0,22.29,32.15,34.74,0.0,0.0,,0,0.27674063110351554,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,33.445,0.27674063110351554,,,,
SPY251229C00655000,2025-12-23 17:01:50+00:00,655.0,32.35,32.3,32.49,2.0599976,6.800916,4.0,390,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,32.394999999999996,1.0000000000000003e-05,,,,
SPY251229C00656000,2025-12-18 14:49:33+00:00,656.0,20.51,30.2,32.74,0.0,0.0,,1,0.26416751464843746,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,31.47,0.26416751464843746,,,,
SPY251229C00657000,2025-12-18 21:08:50+00:00,657.0,19.4,29.2,31.61,0.0,0.0,,3,0.24976336181640624,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,30.405,0.24976336181640624,,,,
SPY251229C00658000,2025-12-19 18:30:50+00:00,658.0,23.69,28.2,30.62,0.0,0.0,2.0,27,0.24414818359375,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,29.41,0.24414818359375,,,,
SPY251229C00659000,2025-12-23 16:15:50+00:00,659.0,28.0,27.2,29.62,3.17,12.766814,8.0,69,0.23792265991210934,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,28.41,0.23792265991210934,,,,
SPY251229C00660000,2025-12-22 20:18:26+00:00,660.0,25.5,27.39,27.51,0.0,0.0,68.0,627,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,27.450000000000003,1.0000000000000003e-05,,,,
SPY251229C00661000,2025-12-23 16:09:30+00:00,661.0,25.83,26.42,26.54,8.299999,47.3474,2.0,331,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,26.48,1.0000000000000003e-05,,,,
SPY251229C00662000,2025-12-19 14:45:00+00:00,662.0,18.89,25.04,25.44,0.0,0.0,2.0,198,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,25.240000000000002,1.0000000000000003e-05,,,,
SPY251229C00663000,2025-12-23 16:59:30+00:00,663.0,22.95,23.98,24.7,0.73000145,3.285335,13.0,43,0.1333094482421875,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,24.34,0.1333094482421875,,,,
SPY251229C00664000,2025-12-19 14:37:19+00:00,664.0,15.58,22.9,23.89,0.0,0.0,2.0,10,0.15357291748046875,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,23.395,0.15357291748046875,,,,
SPY251229C00665000,2025-12-23 15:27:23+00:00,665.0,20.9,22.42,22.58,0.35000038,1.7031649,2.0,154,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,22.5,1.0000000000000003e-05,,,,
SPY251229C00666000,2025-12-19 15:27:57+00:00,666.0,14.5,21.35,21.58,0.0,0.0,17.0,200,1.0000000000000003e-05,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,21.465,1.0000000000000003e-05,,,,
SPY251229C00667000,2025-12-19 20:13:33+00:00,667.0,14.98,19.93,20.86,0.0,0.0,2.0,2,0.13477427734375003,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,20.395,0.13477427734375003,,,,
SPY251229C00668000,2025-12-19 15:50:09+00:00,668.0,12.98,18.95,19.86,0.0,0.0,2.0,3,0.1294032373046875,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,19.405,0.1294032373046875,,,,
SPY251229C00669000,2025-12-23 16:18:23+00:00,669.0,18.05,17.95,18.88,1.4499989,8.734932,11.0,16,0.125985302734375,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,18.415,0.125985302734375,,,,
SPY251229C00670000,2025-12-23 18:05:18+00:00,670.0,17.5,17.39,17.66,2.12,13.784134,14.0,92,0.0932707861328125,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,17.525,0.0932707861328125,,,,
SPY251229C00671000,2025-12-23 17:30:22+00:00,671.0,16.49,16.12,17.09,1.8599997,12.7136,5.0,159,0.1307459973144531,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,16.605,0.1307459973144531,,,,
SPY251229C00672000,2025-12-23 17:58:34+00:00,672.0,15.47,15.4,15.65,1.7800007,13.002196,1.0,145,0.08228456787109376,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,15.525,0.08228456787109376,,,,
SPY251229C00673000,2025-12-23 17:01:16+00:00,673.0,14.5,14.46,14.7,2.1099997,17.02986,5.0,244,0.08570250244140626,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,14.58,0.08570250244140626,,,,
SPY251229C00674000,2025-12-22 19:23:15+00:00,674.0,11.46,13.49,13.73,0.0,0.0,24.0,150,0.08448181152343752,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,13.61,0.08448181152343752,,,,
SPY251229C00675000,2025-12-23 17:28:29+00:00,675.0,12.72,12.23,12.92,1.8100004,16.590288,26.0,2561,0.09559009887695313,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,12.575,0.09559009887695313,,,,
SPY251229C00676000,2025-12-23 15:33:47+00:00,676.0,10.34,11.3,11.69,0.40999985,4.1289005,2.0,546,0.06958938232421877,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,11.495000000000001,0.06958938232421877,,,,
SPY251229C00677000,2025-12-23 15:54:33+00:00,677.0,10.0,10.55,10.7,0.8500004,9.289622,34.0,640,0.06592730957031251,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,10.625,0.06592730957031251,,,,
SPY251229C00678000,2025-12-23 18:01:32+00:00,678.0,9.65,9.6,9.86,1.6199999,20.174345,12.0,428,0.07398386962890627,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,9.73,0.07398386962890627,,,,
SPY251229C00679000,2025-12-23 17:35:01+00:00,679.0,8.81,8.56,8.93,1.6800003,23.562416,39.0,1927,0.07239697143554688,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,8.745000000000001,0.07239697143554688,,,,
SPY251229C00680000,2025-12-23 18:05:28+00:00,680.0,7.9,7.77,7.99,1.4000001,21.538464,913.0,2730,0.06934524414062501,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,7.88,0.06934524414062501,,,,
SPY251229C00681000,2025-12-23 17:52:10+00:00,681.0,6.84,6.76,7.1,1.1500001,20.210897,88.0,1353,0.06794144958496096,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,6.93,0.06794144958496096,,,,
SPY251229C00682000,2025-12-23 17:51:02+00:00,682.0,5.98,5.99,6.09,1.04,21.052631,386.0,445,0.060556269531250005,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,6.04,0.060556269531250005,,,,
SPY251229C00683000,2025-12-23 18:02:42+00:00,683.0,5.24,5.22,5.32,1.04,24.761906,1208.0,826,0.06202109863281251,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,5.27,0.06202109863281251,,,,
SPY251229C00684000,2025-12-23 17:48:10+00:00,684.0,4.38,4.39,4.49,0.96000004,28.070175,1036.0,1414,0.059579716796875,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,4.4399999999999995,0.059579716796875,,,,
SPY251229C00685000,2025-12-23 17:57:37+00:00,685.0,3.71,3.64,3.71,0.85000014,29.720285,4149.0,4754,0.05738247314453126,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,3.675,0.05738247314453126,,,,
SPY251229C00686000,2025-12-23 18:05:39+00:00,686.0,2.95,2.92,3.0,0.6500001,28.260874,5293.0,3268,0.055673505859375,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,2.96,0.055673505859375,,,,
SPY251229C00687000,2025-12-23 18:00:10+00:00,687.0,2.26,2.3,2.32,0.5,28.409092,4735.0,1165,0.05301850311279297,True,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,2.3099999999999996,0.05301850311279297,,,,
SPY251229C00688000,2025-12-23 18:05:52+00:00,688.0,1.74,1.74,1.75,0.39,28.88889,2287.0,961,0.05134005310058594,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,1.745,0.05134005310058594,,,,
SPY251229C00689000,2025-12-23 18:05:39+00:00,689.0,1.25,1.25,1.26,0.25,25.0,933.0,642,0.04950901672363282,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,1.255,0.04950901672363282,,,,
SPY251229C00690000,2025-12-23 17:59:59+00:00,690.0,0.86,0.85,0.86,0.16000003,22.857145,2499.0,3852,0.04773901489257812,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.855,0.04773901489257812,,,,
SPY251229C00691000,2025-12-23 17:53:34+00:00,691.0,0.57,0.58,0.59,0.099999994,21.276594,1738.0,908,0.04743384216308594,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.585,0.04743384216308594,,,,
SPY251229C00692000,2025-12-23 18:04:18+00:00,692.0,0.37,0.36,0.37,0.050000012,15.625003,1233.0,817,0.04627418579101562,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.365,0.04627418579101562,,,,
SPY251229C00693000,2025-12-23 18:05:34+00:00,693.0,0.22,0.22,0.23,0.010000005,4.545457,510.0,1843,0.045907978515625,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.225,0.045907978515625,,,,
SPY251229C00694000,2025-12-23 18:05:34+00:00,694.0,0.13,0.13,0.14,0.009999998,8.333331,746.0,1546,0.045907978515625,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.135,0.045907978515625,,,,
SPY251229C00695000,2025-12-23 17:59:05+00:00,695.0,0.09,0.08,0.09,0.010000005,12.500007,845.0,3096,0.04664039306640625,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.08499999999999999,0.04664039306640625,,,,
SPY251229C00696000,2025-12-23 18:00:59+00:00,696.0,0.06,0.05,0.06,0.0,0.0,1565.0,770,0.047861083984375,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.055,0.047861083984375,,,,
SPY251229C00697000,2025-12-23 17:25:30+00:00,697.0,0.05,0.04,0.05,0.020000001,66.66668,37.0,269,0.0507907421875,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.045,0.0507907421875,,,,
SPY251229C00698000,2025-12-23 17:34:13+00:00,698.0,0.03,0.03,0.04,0.01,50.0,228.0,370,0.05323212402343751,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.035,0.05323212402343751,,,,
SPY251229C00699000,2025-12-23 18:01:49+00:00,699.0,0.02,0.02,0.03,0.0,0.0,137.0,915,0.0551852294921875,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.025,0.0551852294921875,,,,
SPY251229C00700000,2025-12-23 17:57:29+00:00,700.0,0.03,0.02,0.03,0.0,0.0,1014.0,4606,0.059579716796875,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.025,0.059579716796875,,,,
SPY251229C00701000,2025-12-23 17:31:54+00:00,701.0,0.02,0.02,0.03,0.0,0.0,13.0,429,0.063485927734375,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.025,0.063485927734375,,,,
SPY251229C00702000,2025-12-23 16:20:41+00:00,702.0,0.02,0.01,0.02,0.0,0.0,8.0,470,0.0639742041015625,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.0639742041015625,,,,
SPY251229C00703000,2025-12-22 20:55:17+00:00,703.0,0.02,0.01,0.02,0.0,0.0,3.0,1518,0.06739213867187502,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.06739213867187502,,,,
SPY251229C00704000,2025-12-23 17:42:36+00:00,704.0,0.01,0.01,0.02,-0.01,-50.0,33.0,438,0.071298349609375,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.071298349609375,,,,
SPY251229C00705000,2025-12-23 15:06:00+00:00,705.0,0.01,0.01,0.02,-0.01,-50.0,7.0,1490,0.07520456054687502,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.07520456054687502,,,,
SPY251229C00707000,2025-12-23 14:56:07+00:00,707.0,0.02,0.01,0.02,-0.01,-33.333336,151.0,86,0.08301698242187502,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.08301698242187502,,,,
SPY251229C00710000,2025-12-23 15:38:30+00:00,710.0,0.01,0.01,0.02,0.0,0.0,100.0,275,0.0937590625,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.0937590625,,,,
SPY251229C00711000,2025-12-23 15:37:07+00:00,711.0,0.02,0.01,0.02,0.0,0.0,20.0,560,0.0976652734375,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.0976652734375,,,,
SPY251229C00712000,2025-12-23 15:38:22+00:00,712.0,0.01,0.01,0.02,-0.01,-50.0,100.0,219,0.10157148437499999,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.10157148437499999,,,,
SPY251229C00715000,2025-12-22 14:30:21+00:00,715.0,0.02,0.01,0.02,0.0,0.0,1.0,4,0.11133701171874999,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.11133701171874999,,,,
SPY251229C00720000,2025-12-22 20:15:57+00:00,720.0,0.01,0.01,0.02,0.0,0.0,5.0,148,0.1289149609375,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.1289149609375,,,,
SPY251229C00725000,2025-12-17 20:50:08+00:00,725.0,0.03,0.01,0.02,0.0,0.0,,129,0.14649291015625,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.14649291015625,,,,
SPY251229C00730000,2025-12-22 17:25:20+00:00,730.0,0.01,0.01,0.02,0.0,0.0,1.0,2,0.16309430664062502,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.16309430664062502,,,,
SPY251229C00735000,2025-12-23 14:43:53+00:00,735.0,0.01,0.0,0.01,-0.01,-50.0,130.0,152,0.16797707031250003,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.16797707031250003,,,,
SPY251229C00740000,2025-12-23 14:48:50+00:00,740.0,0.01,0.0,0.01,0.0,0.0,256.0,131,0.18360191406249998,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.18360191406249998,,,,
SPY251229C00745000,2025-12-17 20:51:42+00:00,745.0,0.02,0.0,0.01,0.0,0.0,,35,0.1992267578125,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.02,0.1992267578125,,,,
SPY251229C00800000,2025-12-18 19:45:59+00:00,800.0,0.02,0.0,0.01,0.0,0.0,,7,0.35156898437499995,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.02,0.35156898437499995,,,,
SPY251229C00805000,2025-12-18 19:46:53+00:00,805.0,0.01,0.0,0.01,0.0,0.0,,5,0.367193828125,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.367193828125,,,,
SPY251229C00825000,2025-12-16 16:19:07+00:00,825.0,0.01,0.0,0.01,0.0,0.0,,3708,0.42188078125,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.42188078125,,,,
SPY251229C00830000,2025-12-16 17:08:34+00:00,830.0,0.01,0.0,0.01,0.0,0.0,,186,0.42969320312500003,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.42969320312500003,,,,
SPY251229C00860000,2025-12-16 18:08:22+00:00,860.0,0.01,0.0,0.01,0.0,0.0,,131,0.507817421875,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.507817421875,,,,
SPY251229C00865000,2025-12-16 18:08:22+00:00,865.0,0.01,0.0,0.01,0.0,0.0,,131,0.51562984375,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.51562984375,,,,
SPY251229C00895000,2025-12-17 14:30:15+00:00,895.0,0.01,0.0,0.01,0.0,0.0,,30138,0.5625043750000001,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.5625043750000001,,,,
SPY251229C00900000,2025-12-16 18:12:26+00:00,900.0,0.01,0.0,0.01,0.0,0.0,,75,0.5625043750000001,False,REGULAR,USD,call,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.5625043750000001,,,,
SPY251229P00500000,2025-12-23 15:44:17+00:00,500.0,0.01,0.0,0.01,0.0,0.0,1.0,151,0.6875031250000001,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.6875031250000001,,,,
SPY251229P00510000,2025-12-17 17:05:37+00:00,510.0,0.04,0.0,0.01,0.0,0.0,,100,0.64062859375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.04,0.64062859375,,,,
SPY251229P00515000,2025-12-19 20:59:08+00:00,515.0,0.01,0.0,0.01,0.0,0.0,64.0,64,0.6250037500000001,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.6250037500000001,,,,
SPY251229P00520000,2025-12-19 20:59:08+00:00,520.0,0.01,0.0,0.01,0.0,0.0,65.0,239,0.5937540625000001,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.5937540625000001,,,,
SPY251229P00530000,2025-12-17 16:04:39+00:00,530.0,0.04,0.0,0.01,0.0,0.0,,1,0.5625043750000001,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.04,0.5625043750000001,,,,
SPY251229P00540000,2025-12-19 16:12:57+00:00,540.0,0.02,0.0,0.01,0.0,0.0,1.0,3,0.51562984375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.02,0.51562984375,,,,
SPY251229P00545000,2025-12-23 15:44:17+00:00,545.0,0.01,0.0,0.01,-0.01,-50.0,1.0,30,0.500005,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.500005,,,,
SPY251229P00550000,2025-12-23 15:44:17+00:00,550.0,0.01,0.0,0.01,-0.02,-66.66667,1.0,54,0.51562984375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.51562984375,,,,
SPY251229P00555000,2025-12-22 14:43:56+00:00,555.0,0.01,0.0,0.01,0.0,0.0,1.0,50,0.49219257812500006,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.49219257812500006,,,,
SPY251229P00560000,2025-12-22 19:40:50+00:00,560.0,0.01,0.0,0.01,0.0,0.0,978.0,983,0.476567734375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.476567734375,,,,
SPY251229P00565000,2025-12-22 21:12:42+00:00,565.0,0.01,0.0,0.01,0.0,0.0,101.0,44,0.45313046875,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.01,0.45313046875,,,,
SPY251229P00575000,2025-12-23 17:47:11+00:00,575.0,0.01,0.01,0.02,0.0,0.0,5.0,201,0.4414118359375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.4414118359375,,,,
SPY251229P00585000,2025-12-23 17:34:46+00:00,585.0,0.01,0.01,0.02,-0.1,-90.90909,1.0,1,0.4023497265625,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.4023497265625,,,,
SPY251229P00595000,2025-12-22 19:40:40+00:00,595.0,0.02,0.01,0.02,0.0,0.0,106.0,107,0.36524072265625,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.36524072265625,,,,
SPY251229P00600000,2025-12-23 17:46:52+00:00,600.0,0.01,0.01,0.02,-0.01,-50.0,206.0,512,0.34570966796874997,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.34570966796874997,,,,
SPY251229P00605000,2025-12-22 21:06:31+00:00,605.0,0.02,0.01,0.02,0.0,0.0,124.0,230,0.32617861328125,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.015,0.32617861328125,,,,
SPY251229P00610000,2025-12-22 15:37:12+00:00,610.0,0.02,0.02,0.03,-0.02,-50.0,2.0,360,0.32031929687499994,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.025,0.32031929687499994,,,,
SPY251229P00615000,2025-12-23 14:44:50+00:00,615.0,0.02,0.02,0.03,0.0,0.0,1.0,1292,0.3007882421875,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.025,0.3007882421875,,,,
SPY251229P00620000,2025-12-22 16:34:53+00:00,620.0,0.05,0.02,0.03,0.0,0.0,4.0,597,0.27930408203124996,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.025,0.27930408203124996,,,,
SPY251229P00625000,2025-12-22 18:27:52+00:00,625.0,0.06,0.03,0.04,0.0,0.0,2.0,487,0.26856200195312496,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.035,0.26856200195312496,,,,
SPY251229P00630000,2025-12-23 14:42:53+00:00,630.0,0.03,0.03,0.04,-0.01,-25.0,420.0,1127,0.24805439453125,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.035,0.24805439453125,,,,
SPY251229P00635000,2025-12-23 17:43:25+00:00,635.0,0.03,0.03,0.04,-0.04,-57.142857,11.0,623,0.22852333984375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.035,0.22852333984375,,,,
SPY251229P00640000,2025-12-23 17:47:42+00:00,640.0,0.05,0.04,0.05,-0.009999998,-16.666662,5.0,535,0.213875048828125,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.045,0.213875048828125,,,,
SPY251229P00645000,2025-12-23 17:46:16+00:00,645.0,0.05,0.05,0.06,-0.029999997,-37.499996,26.0,3758,0.19727365234375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.055,0.19727365234375,,,,
SPY251229P00650000,2025-12-23 18:00:14+00:00,650.0,0.07,0.06,0.07,0.010000002,25.000004,31.0,2081,0.1801839794921875,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.065,0.1801839794921875,,,,
SPY251229P00651000,2025-12-22 21:13:06+00:00,651.0,0.08,0.06,0.07,0.0,0.0,27.0,171,0.1757894921875,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.065,0.1757894921875,,,,
SPY251229P00652000,2025-12-23 15:17:44+00:00,652.0,0.07,0.07,0.08,0.0,0.0,8.0,349,0.174812939453125,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.07500000000000001,0.174812939453125,,,,
SPY251229P00653000,2025-12-23 15:04:02+00:00,653.0,0.1,0.07,0.08,0.0,0.0,1.0,234,0.17041845214843754,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.07500000000000001,0.17041845214843754,,,,
SPY251229P00654000,2025-12-23 14:59:53+00:00,654.0,0.08,0.07,0.08,-0.020000003,-20.000002,29.0,329,0.16602396484375004,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.07500000000000001,0.16602396484375004,,,,
SPY251229P00655000,2025-12-23 16:33:41+00:00,655.0,0.07,0.07,0.08,-0.04,-36.363636,164.0,1823,0.16162947753906248,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.07500000000000001,0.16162947753906248,,,,
SPY251229P00656000,2025-12-23 17:26:36+00:00,656.0,0.08,0.08,0.09,-0.030000001,-27.272728,22.0,141,0.1596763720703125,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.08499999999999999,0.1596763720703125,,,,
SPY251229P00657000,2025-12-23 15:10:22+00:00,657.0,0.1,0.08,0.09,-0.029999994,-23.076918,91.0,367,0.15528188476562502,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.08499999999999999,0.15528188476562502,,,,
SPY251229P00658000,2025-12-23 17:51:31+00:00,658.0,0.09,0.09,0.1,-0.009999998,-9.999997,20.0,181,0.15332877929687502,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.095,0.15332877929687502,,,,
SPY251229P00659000,2025-12-23 16:18:15+00:00,659.0,0.08,0.09,0.1,-0.04,-33.333336,1.0,337,0.1489342919921875,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.095,0.1489342919921875,,,,
SPY251229P00660000,2025-12-23 17:55:48+00:00,660.0,0.09,0.09,0.1,-0.029999994,-24.999994,128.0,5633,0.14429566650390624,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.095,0.14429566650390624,,,,
SPY251229P00661000,2025-12-23 17:11:27+00:00,661.0,0.1,0.1,0.11,-0.04,-28.571428,15.0,188,0.141610146484375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.10500000000000001,0.141610146484375,,,,
SPY251229P00662000,2025-12-23 16:25:56+00:00,662.0,0.11,0.1,0.11,-0.030000001,-21.428572,62.0,231,0.13721565917968753,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.10500000000000001,0.13721565917968753,,,,
SPY251229P00663000,2025-12-23 17:40:53+00:00,663.0,0.11,0.11,0.12,-0.040000007,-26.666668,19.0,198,0.13428600097656251,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.11499999999999999,0.13428600097656251,,,,
SPY251229P00664000,2025-12-23 17:56:03+00:00,664.0,0.12,0.12,0.13,-0.050000004,-29.411768,81.0,1154,0.1313563427734375,False,REGULAR,USD,put,2025-12-29,0.014314063016235414,687.5850219726562,0.125,0.1313563427734375,,,,
